"rowkey","occurrenceID","eventID","catalogNumber","collectionCode","dcterms:type","dcterms:license processed","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","dcterms:references","taxonID","scientificName processed","scientificNameAuthorship","nomenclaturalStatus","taxonRemarks","identificationRemarks","identifiedBy processed","identificationVerificationStatus","identificationVerificationStatus processed","kingdom","phylum processed","class processed","order processed","family processed","genus processed","specificEpithet","infraspecificEpithet","eventDate processed","eventTime","verbatimEventDate","day processed","month processed","year processed","eventDateEnd processed","endDay processed","endMonth processed","endYear processed","locationID","higherGeographyID","higherGeography","islandGroup","island","countryCode","county","gridreference","verbatimLocality","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","georeferenceVerificationStatus processed","georeferenceRemarks","geologicalContextID","basisOfRecord processed","occurrenceStatus processed","occurrenceRemarks","vitality","dynamicProperties","recordNumber","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","behavior","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","samplingEffort","sampleSizeUnit","measurementDeterminedDate","relationshipAccordingTo","resourceRelationshipID","measurementRemarks","measurementValue","relationshipRemarks","resourceID","relationshipEstablishedDate","relationshipOfResource","measurementMethod","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","relatedResourceID","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","collectionID","datasetID","institutionCode","fieldNotes","eventRemarks","datasetName","ownerInstitutionCode","otherCatalogNumbers","materialSampleID","decimalLatitude processed","decimalLongitude processed","Coordinate uncertainty - processed"
"d4f763ff-ae38-4d01-ba58-ff50f718aa35","38399913",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1993-04-25",,,"25","04","1993",,,,,,,,,,,,"NH9718",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.245673","-3.700203","707.1"
"d5045942-06a5-46b7-9706-a262a1099792","CI00023300000WY7","CI000233000007OE",,"CI00023300000022",,"CC-BY","National Trust for Scotland",,,,"NHMSYS0000530457","Loxia scotica",,,,"Originally recorded as = Loxia scotia / Scottish Crossbill",,"Unconfirmed","Unconfirmed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2010-03-16",,,"16","03","2010",,,,,,,,,,,,"NO084954",,,,,,,,,"HumanObservation","present","5 males and 3 females",,,,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NTS",,,"National Trust for Scotland Species Records",,,,"57.041011","-3.510365","70.7"
"d50c44c0-767b-460e-b7cc-7093752d6822","89204853",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2012-04-11",,,"11","04","2012",,,,,,,,,,,,"NO5390",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.003301","-2.767141","707.1"
"d50fa59c-8ae0-441f-8667-83ec31c98273","117376371","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2003-02-28",,,"28","02","2003","2003-02-28","28","02","2003",,,,,,,,"NH67",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655885",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.744354","-4.269623","7071.1"
"d540668f-be96-4240-855e-7d4a10c8916c","50605064",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-05-24",,,"24","05","2008",,,,,,,,,,,,"NO09Q",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.00076","-3.532606","1414.2"
"d589ccf4-4944-4b41-b3e6-9aea2d069453","226172231","Scotland2006-2011-SAMPLE",,"Scotland2006-2011",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006",,,"","","2006","2011",,,"2011","11437652",,,,,,,"NN69C",,,,,,"Accepted",,,"HumanObservation","present",,,,"BCTP2012_19940",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000811",,,,,,,,"57.025106","-4.291498","1414.2"
"d5a2b334-8506-43e7-a601-f21fa0439e9b","104155211",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2018-06-28",,,"28","06","2018",,,,,,,,,,,,"NH8922",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.279723","-3.834484","707.1"
"d5f25dc0-efab-4f12-bae4-3fa27b8cc2a0","248199440","no key-SAMPLE",,"no key",,"CC-BY-NC",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1988-04",,,"","04","1988","1991-07",,"07","1991","13018662",,,,,,,"NH74",,,,,,"Accepted - considered correct",,,"HumanObservation","present",,,,"GIB52039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000147","British Trust for Ornithology",,,,,,,"57.477962","-4.086266","7071.1"
"d5f97c88-6da1-4553-90d3-ba7579e01349","55911842",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-10-21",,,"21","10","2008",,,,,,,,,,,,"NJ0327",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.327793","-3.604335","707.1"
"d60b8a6b-2b2c-4a1a-a5e1-37a16fd906b9","117344999","ScottishCrossbill2008-SAMPLE",,"ScottishCrossbill2008",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-02-11",,,"11","02","2008","2008-02-11","11","02","2008","9669356",,,,,,,"NH9809",,,,,,"Accepted",,,"HumanObservation","present",,,,"220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000601",,,,,,,,"57.165085","-3.679964","707.1"
"d632f58f-05a7-4579-9d95-3a2fdf37dd03","113183925",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2019-05-13",,,"13","05","2019",,,,,,,,,,,,"NH12",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.278064","-5.070456","7071.1"
"d6501ed1-3bbc-484a-a8a4-2efd5b290c6c","230025859","no key-SAMPLE",,"no key",,"CC-BY-NC",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1981-11",,,"","11","1981","1984-02",,"02","1984","11873686",,,,,,,"NH79",,,,,,"Accepted - considered correct",,,"HumanObservation","present",,,,"WIN46925",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000599","British Trust for Ornithology",,,,,,,"57.926771","-4.112245","7071.1"
"d6c6e0fd-6741-4fe4-ac2a-9cf3cb723814","31027004",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1994-03-18",,,"18","03","1994",,,,,,,,,,,,"NH70V",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.084046","-3.99808","1414.2"
"d6f310a9-9e67-4c97-aed6-7ac973fdd867","50991119",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2009-08-17",,,"17","08","2009",,,,,,,,,,,,"NJ0528",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.337191","-3.571516","707.1"
"d6fe14a1-e937-4b42-8596-7cedcf59f728","226171887","Scotland2006-2011-SAMPLE",,"Scotland2006-2011",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006",,,"","","2006","2011",,,"2011","11470788",,,,,,,"NH73E",,,,,,"Accepted",,,"HumanObservation","present",,,,"BCTP2012_19871",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000811",,,,,,,,"57.422984","-4.149757","1414.2"
"d78d30a1-bbe5-4d8d-bc74-aa489d91e33e","230204720","no key-SAMPLE",,"no key",,"CC-BY-NC",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1981-11",,,"","11","1981","1984-02",,"02","1984","11875702",,,,,,,"NH72",,,,,,"Accepted - considered correct",,,"HumanObservation","present",,,,"WIN46922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000599","British Trust for Ornithology",,,,,,,"57.298427","-4.076088","7071.1"
"d7d35648-c162-4347-88a8-08e89d240735","117376216","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2001-04-11",,,"11","04","2001","2001-04-11","11","04","2001",,,,,,,,"NH91",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655797",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.21368","-3.740129","7071.1"
"d7f16d6d-ceb6-4f49-97e6-20ea5b35ace3","98526052",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2014-09-22",,,"22","09","2014",,,,,,,,,,,,"NH90",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.123892","-3.735914","7071.1"
"d7f196dd-5dfd-4fdb-8270-6778b79cda9c","117376491","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1998-03-31",,,"31","03","1998","1998-03-31","31","03","1998",,,,,,,,"NJ01",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655388",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.215865","-3.574633","7071.1"
"d7f3d251-70e4-4ab2-8a2d-58a8b76e86b8","117376781","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1998-12-29",,,"29","12","1998","1998-12-29","29","12","1998",,,,,,,,"NH45",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.558432","-4.592409","7071.1"
"d7ffee60-d7b5-43df-a9e5-de526ee05a83","117345220","ScottishCrossbill2008-SAMPLE",,"ScottishCrossbill2008",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-03-04",,,"04","03","2008","2008-03-04","04","03","2008","9669462",,,,,,,"NO3794",,,,,,"Accepted",,,"HumanObservation","present",,,,"96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000601",,,,,,,,"57.037337","-3.031496","707.1"
"d808ea21-c835-4abf-8a61-e765a795a1c3","102789666",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2016-04-10",,,"10","04","2016",,,,,,,,,,,,"NH9718",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.245673","-3.700203","707.1"
"d8173a9d-cafe-4a92-866a-2bb47ab677c1","114129816",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2017-05-05",,,"05","05","2017",,,,,,,,,,,,"NH9922",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.282033","-3.668701","707.1"
"d81e7f0c-5453-4eab-96e1-d3bdcb9ed3f3","117376782","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2001-04-11",,,"11","04","2001","2001-04-11","11","04","2001",,,,,,,,"NH63",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655790",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.385337","-4.247383","7071.1"
"d821909f-6cc2-4db0-a9e2-978d3595b5fe","8951762",,,,,"OGL","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2019-06-16",,,"16","06","2019",,,,,,,,,,,,"NO4795",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"57.047568","-2.86695","707.1"
"d824ad41-bd91-4b61-8ab0-ab67479baebf","57842976",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006-07-17",,,"17","07","2006",,,,,,,,,,,,"NT0502",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"55.307485","-3.490257","707.1"
"d8556e82-8690-4617-b093-cd7ef927fc8f","114234805",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2017-03-17",,,"17","03","2017",,,,,,,,,,,,"NH9720",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.263631","-3.701031","707.1"
"d87019a9-6d08-4456-86e5-86613270ce42","37814433",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1991-07-05",,,"05","07","1991",,,,,,,,,,,,"NH9213",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.199632","-3.78085","707.1"
"d876a4f5-4132-456d-b093-32b9d9001aa8","117376822","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1998-11-28",,,"28","11","1998","1998-11-28","28","11","1998",,,,,,,,"NH80",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.121498","-3.900985","7071.1"
"d8e2de13-cb01-4c93-a619-a8313d89caf3","73489169",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-01-19",,,"19","01","2008",,,,,,,,,,,,"NH73W",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.371323","-4.01368","1414.2"
"d90edbec-2905-4e2f-9555-c1c784564e1e","36388902",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1984-12-24",,,"24","12","1984",,,,,,,,,,,,"NJ0216",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.228808","-3.616599","707.1"
"d97ce5bc-5f12-428f-b62d-131605440a30","90108434",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2014-04-10",,,"10","04","2014",,,,,,,,,,,,"NH9450",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.532301","-3.763639","707.1"
"d99ae516-3369-4c34-b667-c4f3b3001a84","CI00004200000Q0B","CI00004200000BBR",,"CI0000420000001E",,"CC-BY-NC","NESBREC",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted","Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,,,,,,"1994",,,,"2000",,,,,,,,"NJ6619",,,,,,"",,,"HumanObservation","present",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NESBReC",,,"North East Scotland Birds 1883 - 2010",,,,"57.264926","-2.557041","707.1"
"d9a6ba1e-1329-44d7-975c-4cf0ba4c24f7","35384362",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1991-07-07",,,"07","07","1991",,,,,,,,,,,,"NJ0427",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.328003","-3.587734","707.1"
"d9b78fd7-bd84-49a4-8fa1-57b962ae02a8","117376672","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2000-04-30",,,"30","04","2000","2000-04-30","30","04","2000",,,,,,,,"NN66",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655664",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"56.756995","-4.209697","7071.1"
"d9b80fae-0f9c-4abd-8d77-439fc3da72d9","108039845",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2017-11-25",,,"25","11","2017",,,,,,,,,,,,"NH9708",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.155883","-3.69608","707.1"
"d9dcad2c-3650-4c47-a1cd-54bce752a937","226136166","Scotland2006-2011-SAMPLE",,"Scotland2006-2011",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006",,,"","","2006","2011",,,"2011","11442211",,,,,,,"NC46Q",,,,,,"Accepted",,,"HumanObservation","present",,,,"BCTP2012_19813",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000811",,,,,,,,"58.510202","-4.627933","1414.2"
"da104e8d-ab7c-4749-8e66-a0f5b4ff87cb","53307153",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2010-04-11",,,"11","04","2010",,,,,,,,,,,,"NO39M",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.041481","-3.072812","1414.2"
"da6e0c4f-1f5a-4999-a788-e8d539db188b","124738231",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2019-10-02",,,"02","10","2019",,,,,,,,,,,,"NJ02N",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.323618","-3.57924","1414.2"
"da93bc9f-880e-41a8-b460-81cce4b6967d","52053154",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2010-03-15",,,"15","03","2010",,,,,,,,,,,,"NH63H",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.38474","-4.280623","1414.2"
"daa810c5-3513-416d-b8e1-b23f7ef389c8","117345115","ScottishCrossbill2008-SAMPLE",,"ScottishCrossbill2008",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-02-18",,,"18","02","2008","2008-02-18","18","02","2008","9669317",,,,,,,"NJ4329",,,,,,"Accepted",,,"HumanObservation","present",,,,"394",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000601",,,,,,,,"57.352473","-2.940604","707.1"
"db244b4e-30c8-4807-8a4d-3e42b0b02ffa","119295023","SOC/HighlandBirdClub2002-SAMPLE",,"SOC/HighlandBirdClub2002",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2002-05-11",,,"11","05","2002","2002-05-11","11","05","2002","9794496",,,,,,,"NH91Y",,,,,,"Accepted",,,"HumanObservation","present",,,,"4402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000453","The Scottish Ornithologists' Club",,,,,,,"57.232538","-3.674747","1414.2"
"db25cacc-8aaa-4e9d-80ff-2cac464cf8a8","222584096","1-SAMPLE",,"1",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2005",,,"","","2005","2005",,,"2005","11051819",,,,,,,"NJ31J",,,,,,"Accepted",,,"HumanObservation","present",,,,"NESBBA0206-17585",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000571","The Scottish Ornithologists' Club",,,,,,,"57.256746","-3.112215","1414.2"
"db2b9e9d-ef1c-49cd-8816-772c4f8db6fc","18103358",,,,,"OGL","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006-09-03",,,"03","09","2006",,,,,,,,,,,,"NO1891",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"57.007425","-3.343516","707.1"
"db3bdb1e-bc34-4194-8116-30c8d305fe6e","91409559",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2014-07-17",,,"17","07","2014",,,,,,,,,,,,"NH5973",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.729204","-4.361056","707.1"
"db47e2a4-25aa-4a82-8dc3-6e42025f71d9","117344969","ScottishCrossbill2008-SAMPLE",,"ScottishCrossbill2008",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-02-19",,,"19","02","2008","2008-02-19","19","02","2008","9669402",,,,,,,"NH7906",,,,,,"Accepted",,,"HumanObservation","present",,,,"194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000601",,,,,,,,"57.133555","-3.992486","707.1"
